,year,id,wrkstat,hrs1,hrs2,evwork,occ,prestige,wrkslf,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,sphrs1,sphrs2,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,famdif16,mawork,mawkbaby,mawk16,incom16,hompop,babies,preteen,teens,adults,unrelat,earnrs,income,rincome,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote72,pres72,if72who,polviews,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,spkath,colath,libath,spksoc,colsoc,libsoc,spkcom,colcom,libcom,spkhomo,colhomo,libhomo,cappun,gunlaw,courts,courtsy,wirtap,relig,denom,other,fund,attend,reliten,relig16,denom16,oth16,fund16,sprel,spden,spother,spfund,sprel16,spden16,spoth16,spfund16,prayer,prayery,racmar,racdin,raclive,racclos,racdis,racinteg,rachome,racfew,rachaf,racmost,busing,racpres,happy,hapmar,health,life,satcity,sathobby,satfam,satfrnd,sathealt,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,socrel,socommun,socfrend,socbar,anomia1,anomia2,anomia3,anomia4,anomia5,anomia6,anomia7,anomia8,anomia9,satjob,richwork,jobinc,jobsec,jobhour,jobpromo,jobmeans,class,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,unemp,govaid,getahead,fehome,fework,fepres,fepol,fepoly,abdefect,abnomore,abhlth,abpoor,abrape,absingle,chldidel,chldmore,chldnum,chldsoon,pill,teenpill,sexeduc,divlaw,premarsx,xmarsex,homosex,fear,burglr,robbry,owngun,pistol,shotgun,rifle,ticket,arrest,phone,coop,comprend,form,memfrat,memserv,memvet,mempolit,memunion,memsport,memyouth,memschl,memhobby,memgreek,memnat,memfarm,memlit,memprof,memchurh,memother,memnum,povline,incdef,realinc,realrinc,coninc,conrinc,ethnic,ethnum,vetyears,vetkind,worda,wordb,wordc,wordd,worde,wordf,wordg,wordh,wordi,wordj,wordsum,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,commun,russia,japan,england,canada,brazil,china,israel,egypt,cohort,marcohrt,formwt,sampcode,sample,oversamp,wtss,wtssnr,wtssall,fileversion
10,1974,11,5,,,1.0,265.0,47.0,2.0,717.0,1,4810.0,1.0,3,1,47.0,61.0,6990.0,3,1,1,16.0,2.0,7.0,,,1.0,926.0,42.0,1.0,769.0,3255.0,1.0,3,1,64.0,87.0,7580.0,3,1,801.0,41.0,1.0,17.0,6050.0,1.0,3,1,27.0,18.0,180.0,3,1,,0.0,1,1,,,,1,1,15.0,3.0,89.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,1,2,2.0,6,2.0,1,,2.0,,,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,,6,1,2,301,1.86,5.65,8.0,4.21,6.18,49.7,4.67,7.0,8.0,3.59,5.17,43.3,1.68,7.97,1.51,3.84,6.62,30.9,5.0,1.0,2.0,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,1.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,,2.0,1.0,18.0,,1.0,8.0,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,2.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,7.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,3.0,4.0,5.0,2.0,1.0,4.0,1.0,1.0,4.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,11103.0,,15198.0,,1.0,1.0,0.0,,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,5.0,4410.0,6110.0,710.0,57.8,75.9,54.7,14.0,14.1,7.7,,,,84.2,97.8,80.3,1.0,9.0,9.0,9.0,4.0,6.0,9.0,9.0,9.0,1885.0,1901.0,,149,2,1.0,,,0.932,7222.1
11,1974,12,5,,,1.0,712.0,35.0,2.0,407.0,1,9230.0,1.0,3,1,45.0,46.0,6080.0,3,1,1,26.0,1.0,7.0,,,1.0,984.0,18.0,2.0,769.0,4230.0,1.0,3,1,25.0,14.0,9290.0,3,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,12.0,1.0,71.0,5.0,,5.0,14.0,0.0,,0.0,1.0,1,2,3.0,6,2.0,7,2.0,,,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,,6,1,2,301,6.3,7.72,4.28,2.91,3.97,35.7,6.96,7.21,7.77,2.77,2.76,11.4,,,,,,,2.0,2.0,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,,2.0,2.0,1.0,18.0,,1.0,5.0,2.0,1.0,18.0,,1.0,1.0,60.0,38.0,1.0,1.0,18.0,,1.0,,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1,4.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,4.0,1.0,5.0,2.0,3.0,3.0,1.0,1.0,3.0,,,,,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,6.0,,,,,,1.0,1.0,0.0,,1.0,0.0,,1.0,1.0,1.0,,,1.0,,5.0,9840.0,,5400.0,50.0,38.5,70.7,,,,,,,12.6,17.3,4.5,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1903.0,1929.0,,149,2,1.0,,,0.932,7222.1
12,1974,13,7,,,1.0,912.0,26.0,2.0,669.0,1,4000.0,1.0,3,1,50.0,58.0,8680.0,3,1,1,22.0,2.0,4.0,,,,424.0,39.0,2.0,197.0,9510.0,1.0,3,1,47.0,53.0,2770.0,3,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,1.0,4.0,27.0,11.0,,7.0,3.0,0.0,,0.0,0.0,2,2,3.0,6,1.0,5,2.0,,,,3.0,6.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,,6,1,2,301,3.28,7.68,1.64,3.6,6.4,30.2,6.89,8.0,2.91,2.84,4.56,31.8,,,,,,,,2.0,,5.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,,2.0,1.0,18.0,,1.0,2.0,2.0,1.0,18.0,,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,2.0,,,,,,,,,,,,2.0,1.0,2.0,3.0,3.0,2.0,5.0,6.0,2.0,4,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,6.0,2.0,4.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,4.0,3.0,5.0,2.0,1.0,3.0,3.0,2.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,2.0,,2.0,2.0,2.0,8.0,2.0,,,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,11103.0,,15198.0,,1.0,1.0,0.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,0.0,6.0,5520.0,,9730.0,32.6,47.4,22.2,,,,,,,38.8,22.7,60.7,3.0,5.0,5.0,1.0,0.0,0.0,6.0,5.0,4.0,1947.0,1969.0,,149,2,1.0,,,0.932,7222.1
13,1974,14,7,,,1.0,333.0,19.0,2.0,798.0,1,5510.0,1.0,3,1,29.0,18.0,4970.0,3,1,1,21.0,2.0,1.0,40.0,,,705.0,28.0,2.0,219.0,9130.0,1.0,3,1,35.0,29.0,9090.0,3,1,801.0,41.0,1.0,17.0,6050.0,1.0,3,1,27.0,18.0,180.0,3,1,,0.0,1,1,,,,1,1,12.0,3.0,30.0,12.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,2,2,2.0,6,2.0,8,5.0,,,,1.0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,,,6,1,2,301,6.31,7.25,7.65,2.14,2.27,16.7,4.68,6.45,5.84,2.9,4.09,30.5,1.68,7.97,1.51,3.84,6.62,30.9,0.0,1.0,1.0,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,5.0,1.0,2.0,5.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,,2.0,2.0,1.0,18.0,,1.0,5.0,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,4,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,,3.0,1.0,4.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,,,,,,1.0,1.0,0.0,,1.0,1.0,,1.0,,1.0,,0.0,1.0,,5.0,3701.0,6110.0,9853.0,39.9,46.1,39.7,14.0,14.1,7.7,,,,32.0,25.4,39.4,1.0,9.0,9.0,,9.0,,9.0,1.0,0.0,1944.0,1965.0,,149,2,1.0,,,0.932,7222.1
14,1974,15,1,40.0,,,912.0,26.0,2.0,669.0,1,4020.0,1.0,3,1,33.0,24.0,8680.0,3,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,612.0,26.0,2.0,147.0,7950.0,1.0,3,1,40.0,32.0,2670.0,3,1,,0.0,1,1,,,,1,1,6.0,0.0,22.0,14.0,8.0,10.0,,1.0,0.0,0.0,,2,2,6.0,6,1.0,1,,2.0,,,3.0,8.0,2.0,2.0,2.0,2.0,0.0,4.0,11.0,2.0,6,1,2,301,3.28,7.68,1.64,3.6,6.4,30.2,,,,,,,6.63,7.98,4.06,2.58,3.58,27.4,0.0,2.0,,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,,1.0,2.0,1.0,18.0,,1.0,2.0,2.0,1.0,28.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,1,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,3.0,2.0,,1.0,1.0,5.0,1.0,3.0,,,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,7.0,55515.0,4935.0,75988.0,6754.0,1.0,1.0,0.0,,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,5.0,5520.0,7940.0,,13.6,22.3,4.1,22.9,19.3,22.1,,,,,,,1.0,8.0,9.0,5.0,0.0,5.0,9.0,9.0,8.0,1952.0,,,149,2,1.0,,,0.932,7222.1
15,1974,16,1,40.0,,,631.0,32.0,2.0,628.0,1,7810.0,1.0,3,1,28.0,19.0,4970.0,3,1,1,18.0,2.0,1.0,40.0,,,325.0,30.0,2.0,67.0,5260.0,1.0,3,1,36.0,26.0,770.0,3,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,2.0,1.0,23.0,12.0,,12.0,12.0,1.0,,1.0,1.0,1,1,2.0,6,2.0,5,2.0,,,,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,9.0,7.0,6,10,5,2,6.18,7.67,4.42,3.07,5.9,36.2,3.06,7.76,8.0,3.17,3.48,34.9,,,,,,,2.0,2.0,,2.0,4.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,,2.0,1.0,18.0,,1.0,7.0,1.0,1.0,60.0,12.0,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,2.0,,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,6.0,30841.0,18505.0,42215.0,25329.0,,4.0,0.0,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,7731.0,,3951.0,18.8,16.9,14.9,,,,,,,35.3,57.1,21.1,1.0,9.0,4.0,0.0,1.0,3.0,8.0,2.0,7.0,1951.0,1969.0,,184,2,1.0,,,0.932,7222.1
16,1974,17,5,,,1.0,801.0,41.0,1.0,17.0,1,205.0,1.0,3,1,46.0,58.0,170.0,3,1,1,21.0,2.0,1.0,36.0,,,634.0,19.0,2.0,628.0,9640.0,1.0,3,1,22.0,13.0,4970.0,3,1,801.0,41.0,1.0,17.0,205.0,1.0,3,1,46.0,58.0,170.0,3,1,,0.0,1,1,,,,1,1,3.0,2.0,63.0,8.0,,,8.0,0.0,,,0.0,1,1,2.0,6,1.0,4,1.0,,,,4.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,,6,10,5,2,1.68,7.97,1.51,3.84,6.62,30.9,6.93,8.0,6.43,2.04,2.14,27.3,1.68,7.97,1.51,3.84,6.62,30.9,7.0,1.0,2.0,,4.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,,1.0,1.0,18.0,,1.0,7.0,2.0,1.0,18.0,,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,2.0,,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,2,7.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,,3.0,2.0,2.0,2.0,7.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,4.0,2.0,3.0,5.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,,2.0,1.0,3.0,2.0,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,11103.0,,15198.0,,,4.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,6110.0,6110.0,7790.0,39.9,45.2,40.3,39.9,45.2,40.3,,,,14.8,16.5,7.8,2.0,7.0,8.0,0.0,0.0,1.0,9.0,1.0,7.0,1911.0,1932.0,,184,2,1.0,,,0.932,7222.1
17,1974,18,5,,,1.0,801.0,41.0,1.0,17.0,1,205.0,1.0,3,1,46.0,58.0,170.0,3,1,1,23.0,2.0,7.0,,,2.0,,,,,,0.0,1,1,,,,1,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,4.0,3.0,80.0,0.0,,,5.0,0.0,,0.0,0.0,1,1,2.0,6,1.0,5,1.0,,,,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,,6,10,5,2,1.68,7.97,1.51,3.84,6.62,30.9,,,,,,,,,,,,,0.0,2.0,,3.0,,3.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,,5.0,,2.0,4.0,1.0,2.0,5.0,1.0,2.0,1.0,,2.0,2.0,1.0,18.0,,1.0,4.0,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,,,2.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,1,7.0,,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,,2.0,1.0,3.0,4.0,5.0,7.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,,,,,2.0,1.0,3.0,1.0,2.0,1.0,,,1.0,2.0,1.0,,1.0,2.0,3.0,4.0,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4935.0,,6754.0,,,4.0,1.0,4.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,,1.0,6110.0,,,39.9,45.2,40.3,,,,,,,,,,1.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,1894.0,1917.0,,184,2,1.0,,,1.3979,7222.1
18,1974,19,5,,,1.0,984.0,18.0,2.0,769.0,1,4610.0,1.0,3,1,48.0,44.0,9290.0,3,1,2,18.0,2.0,,,,,,,,,,0.0,1,1,,,,1,1,801.0,41.0,1.0,17.0,6050.0,1.0,3,1,27.0,18.0,170.0,3,1,,0.0,1,1,,,,1,1,8.0,4.0,71.0,8.0,,,,0.0,0.0,0.0,,2,1,2.0,6,2.0,1,,2.0,,,3.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,,,6,10,5,2,6.96,7.21,7.77,2.77,2.76,11.4,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,5.0,,,,7.0,3.0,1.0,1.0,,1.0,1.0,2.0,,2.0,3.0,2.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,,5.0,1.0,1.0,1.0,2.0,,1.0,1.0,18.0,,1.0,4.0,2.0,1.0,18.0,,1.0,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,3.0,3.0,7.0,2.0,2,7.0,2.0,1.0,2.0,2.0,,2.0,1.0,3.0,3.0,,2.0,3.0,2.0,4.0,7.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,4.0,1.0,5.0,3.0,2.0,4.0,1.0,3.0,3.0,,,,,2.0,2.0,3.0,1.0,2.0,2.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,6.0,4.0,,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,,,,,,,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5400.0,6110.0,,20.1,38.4,6.9,14.0,14.1,7.7,,,,,,,2.0,8.0,0.0,2.0,7.0,3.0,6.0,9.0,2.0,1903.0,1921.0,,184,2,1.0,,,0.932,7222.1
19,1974,20,7,,,2.0,,,,,1,,0.0,1,1,,,,1,1,1,17.0,2.0,5.0,,,1.0,801.0,41.0,2.0,17.0,205.0,1.0,3,1,46.0,58.0,170.0,3,1,801.0,41.0,2.0,17.0,205.0,1.0,3,1,46.0,58.0,170.0,3,1,,0.0,1,1,,,,1,1,7.0,8.0,48.0,10.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,2,2,2.0,6,3.0,1,,2.0,,,2.0,7.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,,6,10,5,2,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,1.68,7.97,1.51,3.84,6.62,30.9,4.0,1.0,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,2.0,1.0,,,2.0,1.0,18.0,,1.0,7.0,3.0,1.0,18.0,,1.0,1.0,18.0,,1.0,,,,,,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,7.0,5,7.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,7.0,3.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,2.0,3.0,4.0,5.0,1.0,3.0,3.0,2.0,1.0,,,,,2.0,2.0,1.0,,2.0,2.0,,3.0,,2.0,,2.0,2.0,2.0,8.0,2.0,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,4935.0,,6754.0,,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,6110.0,6110.0,,,,39.9,45.2,40.3,,,,39.9,45.2,40.3,1.0,9.0,,,0.0,,0.0,0.0,,1926.0,1943.0,,184,2,1.0,,,0.932,7222.1
20,1974,21,1,40.0,,,690.0,32.0,2.0,297.0,1,8640.0,1.0,3,1,31.0,22.0,1070.0,3,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,,,,,,1.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,4.0,0.0,25.0,8.0,,4.0,,0.0,,0.0,,1,2,2.0,6,1.0,5,1.0,1.0,1.0,1.0,1.0,7.0,0.0,3.0,2.0,2.0,0.0,1.0,4.0,4.0,6,7,5,37,6.22,7.78,4.33,2.51,3.88,26.4,,,,,,,,,,,,,7.0,2.0,,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,,,2.0,1.0,18.0,,1.0,1.0,2.0,1.0,18.0,,1.0,,,,,,,,,,3.0,,,,,,,,,,,2.0,1.0,3.0,,3.0,3.0,1.0,2.0,1.0,7,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,7.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,5.0,4.0,1.0,3.0,3.0,2.0,,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,4.0,,,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,11103.0,11103.0,15198.0,15198.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,8340.0,,,48.8,46.9,60.9,,,,,,,,,,3.0,9.0,9.0,,,,,,,1949.0,,,184,2,1.0,,,0.932,7222.1
