,year,id,wrkstat,hrs1,hrs2,evwork,occ,prestige,wrkslf,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,sphrs1,sphrs2,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,famdif16,mawork,mawkbaby,mawk16,incom16,hompop,babies,preteen,teens,adults,unrelat,earnrs,income,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote68,pres68,if68who,vote72,pres72,if72who,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,spkath,colath,libath,spksoc,colsoc,libsoc,spkcom,colcom,libcom,spkhomo,colhomo,libhomo,cappun2,gunlaw,courts,grass,relig,denom,other,fund,attend,postlife,relig16,denom16,oth16,fund16,sprel,spden,spother,spfund,sprel16,spden16,spoth16,spfund16,racmar,racdin,racpush,racopen,raclive,racclos,racdis,racinteg,rachome,happy,hapmar,health,life,helpful,fair,trust,satcity,sathobby,satfam,satfrnd,sathealt,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,manners,success,honest,clean,judgment,control,role,amicable,obeys,responsi,consider,interest,studious,aged,anomia1,anomia2,anomia3,anomia4,anomia5,anomia6,anomia7,anomia8,anomia9,satjob,richwork,jobinc,jobsec,jobhour,jobpromo,jobmeans,class,classy,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,unemp,govaid,union,getahead,abdefect,abnomore,abhlth,abpoor,abrape,absingle,aborct,xmarsex,homosex,porninf,pornmorl,pornrape,pornout,pornlaw,xmovie,strike,civright,antiwar,prowar,school,hit,hitage,hitnum,gun,gunage,gunnum,hitok,hitmarch,hitdrunk,hitchild,hitbeatr,hitrobbr,polhitok,polabuse,polmurdr,polescap,polattak,fear,burglr,robbry,owngun,pistol,shotgun,rifle,ticket,arrest,phone,coop,comprend,form,povline,incdef,realinc,coninc,ethnic,ethnum,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,uswar,usintl,usun,commun,cohort,marcohrt,formwt,sampcode,sample,oversamp,wtss,wtssnr,wtssall,fileversion
1160,1973,1161,7,,,2.0,,,,,1,,0.0,1,1,,,,1,1,1,15.0,2.0,1.0,40.0,,,922.0,48.0,2.0,729.0,3300.0,1.0,3,1,61.0,84.0,7460.0,3,1,480.0,33.0,2.0,,7340.0,1.0,3,1,44.0,50.0,8870.0,3,1,,0.0,1,1,,,,1,1,1.0,2.0,25.0,9.0,12.0,10.0,10.0,0.0,1.0,0.0,0.0,2,1,2.0,6,3.0,1.0,,1.0,2.0,1.0,3.0,4.0,1,1,0,2,0.0,1.0,8.0,6,4,5,28,,,,,,,3.88,6.65,7.4,3.63,4.72,38.5,2.19,7.8,1.11,3.97,6.91,36.6,1.0,2.0,,2.0,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,70.0,,2.0,8.0,1.0,1.0,18.0,,1.0,1.0,70.0,,2.0,1.0,70.0,,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,5.0,3.0,1.0,2.0,,1.0,1.0,3.0,1.0,3.0,,,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1,3.0,5.0,23588.0,32143.0,11.0,1.0,,8490.0,720.0,,,,36.4,33.9,41.9,,,,60.5,83.7,50.5,1.0,1.0,1.0,1.0,1948.0,1963.0,,148,2,1.0,,,0.9145,7222.1
1161,1973,1162,1,40.0,,,522.0,41.0,2.0,,0,6440.0,,6,2,43.0,50.0,,5,2,1,28.0,2.0,7.0,,,,,,,,,,5,2,,,,5,2,801.0,41.0,2.0,17.0,205.0,,6,2,46.0,58.0,,7,3,,,4,2,,,,4,2,7.0,4.0,46.0,16.0,8.0,7.0,13.0,3.0,0.0,0.0,1.0,1,1,2.0,5,3.0,1.0,,2.0,,,3.0,5.0,0,1,2,2,0.0,1.0,9.0,6,4,5,28,3.0,7.81,1.25,3.91,7.28,43.4,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,6.0,1.0,2.0,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,18.0,,1.0,8.0,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,5.0,2.0,,3.0,2.0,3.0,1.0,3.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1,3.0,6.0,32761.0,44643.0,14.0,1.0,8710.0,6110.0,,36.2,27.8,47.7,39.9,45.2,40.3,,,,,,,1.0,1.0,1.0,1.0,1927.0,1955.0,,148,2,1.0,,,0.9145,7222.1
1162,1973,1163,1,48.0,,,321.0,36.0,2.0,667.0,1,4760.0,1.0,3,1,31.0,18.0,4770.0,3,1,1,22.0,2.0,7.0,,,1.0,305.0,48.0,2.0,809.0,5120.0,1.0,3,1,45.0,48.0,8560.0,3,1,245.0,50.0,1.0,757.0,4710.0,1.0,3,1,48.0,58.0,8770.0,3,1,,0.0,1,1,,,,1,1,9.0,1.0,26.0,14.0,12.0,8.0,12.0,2.0,1.0,0.0,2.0,1,1,5.0,0,3.0,1.0,,2.0,,,3.0,3.0,1,0,0,2,0.0,2.0,9.0,6,4,5,28,2.46,6.51,7.79,4.13,5.49,48.3,3.12,7.91,7.96,3.98,5.01,45.9,1.97,5.59,7.18,4.37,6.61,48.3,6.0,2.0,,2.0,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,,2.0,2.0,,,2.0,7.0,1.0,2.0,,,2.0,2.0,,,2.0,1.0,18.0,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,3.0,1.0,3.0,,1.0,1.0,4.0,2.0,,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,2.0,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1,3.0,6.0,32761.0,44643.0,15.0,1.0,3990.0,2190.0,3310.0,39.7,55.9,30.9,57.5,65.6,64.7,,,,38.3,56.1,27.9,2.0,1.0,1.0,2.0,1947.0,1969.0,,148,2,1.0,,,0.9145,7222.1
1163,1973,1164,7,,,2.0,,,,,1,,0.0,1,1,,,,1,1,1,17.0,2.0,1.0,65.0,,,180.0,51.0,2.0,809.0,2720.0,1.0,3,1,65.0,80.0,8590.0,3,1,245.0,50.0,1.0,607.0,1460.0,1.0,3,1,70.0,94.0,4870.0,3,1,,0.0,1,1,,,,1,1,7.0,2.0,50.0,12.0,3.0,14.0,7.0,1.0,0.0,2.0,0.0,2,1,4.0,6,2.0,2.0,1.0,,,,3.0,2.0,0,0,0,2,0.0,1.0,9.0,6,4,5,28,,,,,,,2.52,3.0,7.53,3.74,6.2,38.9,1.97,5.59,7.18,4.37,6.61,48.3,3.0,1.0,2.0,,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,,2.0,1.0,18.0,,1.0,6.0,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,1.0,18.0,,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,2.0,5.0,4.0,3.0,1.0,,3.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2,3.0,6.0,32761.0,44643.0,8.0,1.0,,2190.0,1800.0,,,,83.8,93.1,90.5,,,,59.4,83.3,48.5,2.0,2.0,1.0,1.0,1923.0,1940.0,,148,2,1.0,,,0.9145,7222.1
1164,1973,1165,7,,,2.0,,,,,1,,0.0,1,1,,,,1,1,1,21.0,2.0,1.0,40.0,,,65.0,82.0,1.0,828.0,3060.0,1.0,3,1,80.0,95.0,7970.0,3,1,245.0,50.0,1.0,,7700.0,1.0,3,1,50.0,62.0,3490.0,3,1,,0.0,1,1,,,,1,1,1.0,3.0,43.0,16.0,12.0,12.0,20.0,4.0,1.0,1.0,4.0,2,1,4.0,6,1.0,1.0,,2.0,,,3.0,5.0,0,0,2,3,0.0,3.0,12.0,6,1,2,448,,,,,,,1.03,0.62,6.85,5.92,7.93,88.4,1.97,5.59,7.18,4.37,6.61,48.3,6.0,1.0,2.0,,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,60.0,88.0,,4.0,1.0,1.0,60.0,44.0,2.0,1.0,60.0,80.0,3.0,1.0,60.0,35.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,3.0,5.0,4.0,2.0,1.0,3.0,,1.0,1.0,4.0,2.0,,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1,3.0,8.0,93210.0,108150.0,8.0,1.0,,2190.0,610.0,,,,46.5,42.0,59.9,,,,92.8,99.7,94.4,,1.0,1.0,2.0,1930.0,1951.0,,150,2,1.0,,,1.3717,7222.1
1165,1973,1166,7,,,1.0,,,2.0,857.0,1,2320.0,1.0,3,1,64.0,91.0,7860.0,3,1,1,22.0,2.0,1.0,50.0,,,245.0,50.0,1.0,717.0,850.0,1.0,3,1,63.0,84.0,6990.0,3,1,144.0,63.0,2.0,857.0,2320.0,1.0,3,1,64.0,91.0,7860.0,3,1,,0.0,1,1,,,,1,1,2.0,2.0,39.0,16.0,12.0,16.0,17.0,4.0,4.0,4.0,4.0,2,1,3.0,4,3.0,1.0,,1.0,2.0,1.0,2.0,4.0,0,1,1,2,0.0,1.0,12.0,6,1,2,448,,,,,,,1.79,5.17,7.4,4.51,6.69,57.3,1.9,2.02,8.0,4.99,6.96,62.7,6.0,1.0,2.0,,1.0,2.0,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,50.0,,3.0,7.0,1.0,1.0,50.0,,3.0,1.0,50.0,,3.0,1.0,28.0,,2.0,2.0,3.0,4.0,2.0,2.0,,,,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,5.0,4.0,3.0,2.0,1.0,,4.0,1.0,1.0,5.0,2.0,,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2,3.0,8.0,93210.0,108150.0,24.0,2.0,,1320.0,2190.0,82.5,99.0,65.6,82.5,99.0,65.6,,,,79.3,93.7,80.2,2.0,1.0,1.0,2.0,1934.0,1956.0,,150,2,1.0,,,0.9145,7222.1
1166,1973,1167,2,50.0,,,65.0,82.0,1.0,838.0,0,3060.0,,6,2,80.0,95.0,8190.0,6,2,1,29.0,2.0,7.0,,,1.0,,,2.0,857.0,,,5,2,,,7860.0,6,2,120.0,78.0,2.0,858.0,2200.0,,6,2,74.0,94.0,7870.0,6,2,,,4,2,,,,4,2,0.0,2.0,62.0,20.0,20.0,16.0,14.0,4.0,4.0,4.0,1.0,1,1,4.0,3,3.0,1.0,,2.0,,,3.0,2.0,0,0,0,2,0.0,1.0,12.0,6,1,2,448,1.03,0.62,6.85,5.92,7.93,88.4,,,,,,,1.9,2.3,8.0,5.84,7.84,70.4,6.0,1.0,2.0,,1.0,2.0,,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,48.0,,3.0,6.0,1.0,1.0,38.0,,2.0,1.0,48.0,,3.0,1.0,48.0,,3.0,1.0,1.0,3.0,1.0,2.0,,,,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,5.0,4.0,1.0,,4.0,1.0,1.0,4.0,2.0,,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2,3.0,8.0,93210.0,108150.0,,3.0,610.0,1310.0,,92.8,99.7,94.4,84.5,99.1,72.2,,,,,,,2.0,1.0,2.0,1.0,1911.0,1940.0,,150,2,1.0,,,0.9145,7222.1
1167,1973,1168,5,,,1.0,116.0,78.0,2.0,858.0,1,2200.0,1.0,3,1,74.0,94.0,7870.0,3,1,1,55.0,2.0,7.0,,,1.0,44.0,68.0,2.0,838.0,1610.0,1.0,3,1,73.0,95.0,8290.0,3,1,801.0,41.0,1.0,17.0,7630.0,1.0,3,1,31.0,21.0,8870.0,3,1,,0.0,1,1,,,,1,1,2.0,0.0,76.0,12.0,8.0,8.0,14.0,4.0,0.0,0.0,1.0,1,1,3.0,8,3.0,1.0,,2.0,,,2.0,2.0,0,0,0,2,0.0,1.0,,6,1,2,448,2.0,2.0,8.0,6.0,8.0,73.2,0.38,8.0,1.0,5.67,7.62,68.0,1.68,7.97,1.51,3.84,6.62,30.9,1.0,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,,1.0,4.0,,,3.0,0.0,2.0,4.0,,,3.0,1.0,38.0,,2.0,1.0,38.0,,2.0,2.0,3.0,3.0,2.0,2.0,,,,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,3.0,5.0,4.0,2.0,1.0,3.0,,1.0,1.0,4.0,,,,,1.0,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,1.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1,4.0,,,,3.0,1.0,1310.0,6110.0,510.0,84.5,99.1,72.2,35.4,37.8,35.9,,,,85.8,99.7,69.6,2.0,1.0,1.0,2.0,1897.0,1952.0,,150,2,1.0,,,0.9145,7222.1
1168,1973,1169,6,,,2.0,,,,,1,,0.0,1,1,,,,1,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,321.0,36.0,2.0,707.0,830.0,1.0,3,1,52.0,75.0,6870.0,3,1,,0.0,1,1,,,,1,1,3.0,,20.0,14.0,16.0,14.0,,1.0,4.0,1.0,,1,1,4.0,6,1.0,1.0,,2.0,,,4.0,6.0,0,1,2,3,0.0,4.0,,6,1,2,448,,,,,,,,,,,,,2.46,6.51,7.79,4.13,5.49,48.3,1.0,3.0,,2.0,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,28.0,,2.0,6.0,2.0,1.0,28.0,,2.0,,,,,,,,,2.0,3.0,4.0,2.0,2.0,,,,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,4.0,5.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,2.0,5.0,4.0,1.0,3.0,,4.0,1.0,3.0,4.0,,,,,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,2.0,,,2.0,,,2.0,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2,4.0,,,,,4.0,,3990.0,,,,,65.6,84.6,62.3,,,,,,,2.0,1.0,1.0,2.0,1953.0,,,150,2,1.0,,,1.3717,7222.1
1169,1973,1170,7,,,2.0,,,,,1,,0.0,1,1,,,,1,1,3,16.0,,,,,,,,,,,0.0,1,1,,,,1,1,245.0,50.0,1.0,69.0,6420.0,1.0,3,1,35.0,26.0,770.0,3,1,,0.0,1,1,,,,1,1,6.0,1.0,19.0,9.0,8.0,,,0.0,0.0,,,2,1,3.0,6,3.0,4.0,2.0,,,,3.0,3.0,1,0,0,2,1.0,0.0,2.0,9,3,3,85,,,,,,,,,,,,,1.97,5.59,7.18,4.37,6.61,48.3,3.0,2.0,,3.0,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,3.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,18.0,,1.0,3.0,2.0,1.0,18.0,,1.0,,,,,,,,,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,4.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,2.0,3.0,5.0,4.0,3.0,,3.0,2.0,3.0,,,,,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2,,,2,1.0,1.0,2.0,3.0,1.0,2.0,1.0,,2.0,2.0,1.0,1.0,1.0,2.0,,,,,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,5.0,4.0,5242.0,7143.0,30.0,2.0,,2190.0,,,,,24.0,21.6,22.4,,,,,,,2.0,1.0,1.0,2.0,1954.0,1970.0,,164,2,1.0,,,0.9145,7222.1
1170,1973,1171,1,40.0,,,915.0,20.0,2.0,669.0,1,4110.0,1.0,3,1,31.0,16.0,8580.0,3,1,4,15.0,,,,,,,,,,,0.0,1,1,,,,1,1,801.0,41.0,1.0,17.0,6050.0,1.0,3,1,27.0,18.0,170.0,3,1,,0.0,1,1,,,,1,1,2.0,2.0,55.0,3.0,,,,0.0,,,,2,1,3.0,7,3.0,8.0,1.0,,,,2.0,2.0,0,0,1,1,0.0,1.0,4.0,9,3,3,85,6.95,6.99,7.93,2.88,2.93,23.5,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,1.0,,,,2.0,,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,,1.0,,1.0,2.0,2.0,1.0,60.0,12.0,1.0,1.0,1.0,1.0,60.0,68.0,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,5.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,5.0,1.0,2.0,,2.0,3.0,3.0,1.0,2.0,,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2,3.0,5.0,11794.0,16071.0,,3.0,5320.0,6110.0,,19.6,44.0,5.0,14.0,14.1,7.7,,,,,,,1.0,1.0,1.0,1.0,1918.0,1933.0,,164,2,1.0,,,0.4572,7222.1
